image_path,model_name,patch_size,orig_class,orig_logit,pert_class,pert_logit_target,pert_logit_pred,attack_success,patch_pos_y,patch_pos_x,time_seconds
/kaggle/input/imagenet1kvalid/00179/236082286982289.jpg,resnet18,128,179,-0.5037,180,-2.3800,19.4168,True,96,28,1.41
/kaggle/input/imagenet1kvalid/00179/236082286982289.jpg,resnet18,64,179,-0.5037,180,-3.3923,8.3624,True,110,80,1.41
/kaggle/input/imagenet1kvalid/00179/236082286982289.jpg,resnet18,32,179,-0.5037,180,-2.8923,3.7092,True,113,80,1.36
/kaggle/input/imagenet1kvalid/00820/764372532112867.jpg,resnet18,128,820,9.2423,829,-4.9544,14.2597,True,96,67,1.35
/kaggle/input/imagenet1kvalid/00820/764372532112867.jpg,resnet18,64,820,9.2423,829,-2.5940,13.0951,True,114,132,1.33
/kaggle/input/imagenet1kvalid/00820/764372532112867.jpg,resnet18,32,820,9.2423,829,-0.3056,1.5858,True,116,142,1.41
/kaggle/input/imagenet1kvalid/00933/345774601836852.jpg,resnet18,128,965,-1.4955,933,-6.3025,28.9031,True,0,0,1.41
/kaggle/input/imagenet1kvalid/00933/345774601836852.jpg,resnet18,64,965,-1.4955,933,-5.3292,11.5871,True,44,0,1.33
/kaggle/input/imagenet1kvalid/00933/345774601836852.jpg,resnet18,32,965,-1.4955,930,-4.8594,2.1607,True,44,31,1.39
/kaggle/input/imagenet1kvalid/00329/4794009810314.jpg,resnet18,128,973,0.5934,65,-5.3610,26.9472,True,78,0,1.33
/kaggle/input/imagenet1kvalid/00329/4794009810314.jpg,resnet18,64,973,0.5934,65,-3.9137,20.1132,True,82,0,1.41
/kaggle/input/imagenet1kvalid/00329/4794009810314.jpg,resnet18,32,973,0.5934,65,-3.1395,12.7912,True,112,0,1.39
/kaggle/input/imagenet1kvalid/00306/8919923845988031.jpg,resnet18,128,306,8.2346,305,-5.2867,28.5632,True,32,72,1.33
/kaggle/input/imagenet1kvalid/00306/8919923845988031.jpg,resnet18,64,306,8.2346,305,-3.8318,13.6456,True,57,109,1.33
/kaggle/input/imagenet1kvalid/00306/8919923845988031.jpg,resnet18,32,306,8.2346,305,-4.4561,5.8265,True,90,112,1.40
/kaggle/input/imagenet1kvalid/00172/523804537732142.jpg,resnet18,128,172,-1.6158,276,-6.3168,38.4962,True,60,58,1.41
/kaggle/input/imagenet1kvalid/00172/523804537732142.jpg,resnet18,64,172,-1.6158,353,-6.0599,8.1358,True,84,112,1.35
/kaggle/input/imagenet1kvalid/00172/523804537732142.jpg,resnet18,32,172,-1.6158,173,-6.4993,11.6508,True,90,114,1.38
/kaggle/input/imagenet1kvalid/00635/561763867609716.jpg,resnet18,128,473,-1.0227,902,-4.5479,22.3986,True,0,96,1.33
/kaggle/input/imagenet1kvalid/00635/561763867609716.jpg,resnet18,64,473,-1.0227,589,-4.5378,13.1220,True,0,116,1.41
/kaggle/input/imagenet1kvalid/00635/561763867609716.jpg,resnet18,32,473,-1.0227,589,-3.2826,2.5624,True,29,132,1.41
/kaggle/input/imagenet1kvalid/00525/208144224588836.jpg,resnet18,128,525,2.2139,879,-6.3864,40.7449,True,68,0,1.33
/kaggle/input/imagenet1kvalid/00525/208144224588836.jpg,resnet18,64,525,2.2139,706,-2.6250,8.1364,True,71,0,1.39
/kaggle/input/imagenet1kvalid/00525/208144224588836.jpg,resnet18,32,525,2.2139,395,-3.3295,8.5816,True,80,142,1.33
/kaggle/input/imagenet1kvalid/00539/611952196015858.jpg,resnet18,128,539,1.1287,721,-4.5572,21.0662,True,0,0,1.41
/kaggle/input/imagenet1kvalid/00539/611952196015858.jpg,resnet18,64,539,1.1287,721,-2.6144,11.0568,True,20,0,1.39
/kaggle/input/imagenet1kvalid/00539/611952196015858.jpg,resnet18,32,539,1.1287,721,-2.4039,2.6885,True,48,32,1.33
/kaggle/input/imagenet1kvalid/00442/709516968523704.jpg,resnet18,128,442,-0.6556,873,-6.1808,22.2735,True,0,48,1.33
/kaggle/input/imagenet1kvalid/00442/709516968523704.jpg,resnet18,64,442,-0.6556,663,-4.8465,5.3046,True,61,84,1.41
/kaggle/input/imagenet1kvalid/00442/709516968523704.jpg,resnet18,32,442,-0.6556,538,-3.9549,5.3200,True,62,78,1.41
/kaggle/input/imagenet1kvalid/00996/961069735728033.jpg,resnet18,128,996,2.7364,77,-6.8043,33.8924,True,70,96,1.33
/kaggle/input/imagenet1kvalid/00996/961069735728033.jpg,resnet18,64,996,2.7364,126,-6.0910,19.2531,True,88,110,1.41
/kaggle/input/imagenet1kvalid/00996/961069735728033.jpg,resnet18,32,996,2.7364,599,-4.4286,7.0708,True,91,110,1.33
/kaggle/input/imagenet1kvalid/00068/926304815458896.jpg,resnet18,128,66,0.3768,68,-3.5641,5.3318,True,28,37,1.41
/kaggle/input/imagenet1kvalid/00068/926304815458896.jpg,resnet18,64,66,0.3768,68,-2.4583,3.6181,True,78,60,1.41
/kaggle/input/imagenet1kvalid/00068/926304815458896.jpg,resnet18,32,66,0.3768,68,-1.7289,1.7224,True,94,67,1.33
/kaggle/input/imagenet1kvalid/00564/313571597956045.jpg,resnet18,128,564,6.1225,857,-5.5842,35.7852,True,30,57,1.33
/kaggle/input/imagenet1kvalid/00564/313571597956045.jpg,resnet18,64,564,6.1225,857,-3.2541,13.5228,True,61,70,1.39
/kaggle/input/imagenet1kvalid/00564/313571597956045.jpg,resnet18,32,564,6.1225,857,-0.5018,2.0476,True,92,100,1.41
/kaggle/input/imagenet1kvalid/00808/2496912500588897.jpg,resnet18,128,808,0.5161,739,-3.7443,28.7794,True,33,30,1.35
/kaggle/input/imagenet1kvalid/00808/2496912500588897.jpg,resnet18,64,808,0.5161,739,-2.5452,6.6782,True,93,64,1.39
/kaggle/input/imagenet1kvalid/00808/2496912500588897.jpg,resnet18,32,808,0.5161,808,-0.5853,-0.5853,False,192,192,1.33
/kaggle/input/imagenet1kvalid/00927/24011560897231.jpg,resnet18,128,927,15.1084,931,-3.2820,21.7846,True,79,0,1.41
/kaggle/input/imagenet1kvalid/00927/24011560897231.jpg,resnet18,64,927,15.1084,931,2.7336,9.3953,True,103,0,1.41
/kaggle/input/imagenet1kvalid/00927/24011560897231.jpg,resnet18,32,927,15.1084,927,5.1773,5.1773,False,132,0,1.33
/kaggle/input/imagenet1kvalid/00903/7208589368409224.jpg,resnet18,128,903,0.6669,452,-5.0733,47.8796,True,0,36,1.41
/kaggle/input/imagenet1kvalid/00903/7208589368409224.jpg,resnet18,64,903,0.6669,452,-5.5082,20.1218,True,52,78,1.33
/kaggle/input/imagenet1kvalid/00903/7208589368409224.jpg,resnet18,32,903,0.6669,452,-3.4577,10.4566,True,68,90,1.41
/kaggle/input/imagenet1kvalid/00822/5157392918265191.jpg,resnet18,128,822,7.4720,791,-4.8563,26.0166,True,96,92,1.37
/kaggle/input/imagenet1kvalid/00822/5157392918265191.jpg,resnet18,64,822,7.4720,791,-4.4631,18.7951,True,160,79,1.34
/kaggle/input/imagenet1kvalid/00822/5157392918265191.jpg,resnet18,32,822,7.4720,822,-0.9163,-0.9163,False,192,78,1.33
/kaggle/input/imagenet1kvalid/00887/735720983252985.jpg,resnet18,128,775,-1.6411,887,-5.6962,32.1958,True,96,48,1.41
/kaggle/input/imagenet1kvalid/00887/735720983252985.jpg,resnet18,64,775,-1.6411,499,-5.8994,12.9647,True,97,80,1.41
/kaggle/input/imagenet1kvalid/00887/735720983252985.jpg,resnet18,32,775,-1.6411,887,-5.2968,8.4240,True,128,98,1.33
/kaggle/input/imagenet1kvalid/00912/9773965027770315.jpg,resnet18,128,716,0.5241,483,-6.4528,30.1241,True,53,0,1.35
/kaggle/input/imagenet1kvalid/00912/9773965027770315.jpg,resnet18,64,716,0.5241,912,-2.0019,8.6399,True,79,0,1.36
/kaggle/input/imagenet1kvalid/00912/9773965027770315.jpg,resnet18,32,716,0.5241,912,-1.3262,3.3577,True,96,0,1.41
/kaggle/input/imagenet1kvalid/00816/175995812018456.jpg,resnet18,128,816,-0.3921,777,-4.2713,18.1275,True,96,0,1.33
/kaggle/input/imagenet1kvalid/00816/175995812018456.jpg,resnet18,64,816,-0.3921,777,-3.6821,11.9195,True,160,30,1.39
/kaggle/input/imagenet1kvalid/00816/175995812018456.jpg,resnet18,32,816,-0.3921,777,-3.3708,5.6758,True,166,38,1.33
/kaggle/input/imagenet1kvalid/00601/490539631323382.jpg,resnet18,128,601,-2.0965,452,-5.6584,38.3219,True,0,46,1.41
/kaggle/input/imagenet1kvalid/00601/490539631323382.jpg,resnet18,64,601,-2.0965,578,-4.4431,5.6429,True,44,80,1.41
/kaggle/input/imagenet1kvalid/00601/490539631323382.jpg,resnet18,32,601,-2.0965,689,-3.2523,-0.4797,True,45,72,1.34
/kaggle/input/imagenet1kvalid/00136/856415822325603.jpg,resnet18,128,136,8.2196,86,-5.5466,16.0771,True,40,52,1.36
/kaggle/input/imagenet1kvalid/00136/856415822325603.jpg,resnet18,64,136,8.2196,86,-4.0998,4.7398,True,44,108,1.35
/kaggle/input/imagenet1kvalid/00136/856415822325603.jpg,resnet18,32,136,8.2196,86,-3.1535,1.2145,True,48,132,1.41
/kaggle/input/imagenet1kvalid/00224/08944232882447944.jpg,resnet18,128,224,3.6648,205,-6.0694,23.6554,True,21,38,1.34
/kaggle/input/imagenet1kvalid/00224/08944232882447944.jpg,resnet18,64,224,3.6648,205,-5.0384,12.3739,True,41,67,1.39
/kaggle/input/imagenet1kvalid/00224/08944232882447944.jpg,resnet18,32,224,3.6648,205,-2.4824,4.4431,True,73,88,1.33
/kaggle/input/imagenet1kvalid/00938/101078193702762.jpg,resnet18,128,937,1.8303,924,-3.8447,21.5202,True,96,96,1.41
/kaggle/input/imagenet1kvalid/00938/101078193702762.jpg,resnet18,64,937,1.8303,924,-2.0497,14.1326,True,160,160,1.41
/kaggle/input/imagenet1kvalid/00938/101078193702762.jpg,resnet18,32,937,1.8303,924,-0.2521,5.5388,True,192,192,1.33
/kaggle/input/imagenet1kvalid/00282/5102603429138965.jpg,resnet18,128,292,0.7590,282,-4.8997,4.6616,True,0,0,1.37
/kaggle/input/imagenet1kvalid/00282/5102603429138965.jpg,resnet18,64,292,0.7590,282,-3.4196,0.0334,True,0,60,1.34
/kaggle/input/imagenet1kvalid/00282/5102603429138965.jpg,resnet18,32,292,0.7590,292,-1.0020,-1.0020,False,0,84,1.41
/kaggle/input/imagenet1kvalid/00111/5319273985621087.jpg,resnet18,128,111,-1.6113,70,-6.2805,18.2101,True,96,0,1.41
/kaggle/input/imagenet1kvalid/00111/5319273985621087.jpg,resnet18,64,111,-1.6113,70,-5.6104,18.7906,True,160,29,1.33
/kaggle/input/imagenet1kvalid/00111/5319273985621087.jpg,resnet18,32,111,-1.6113,70,-4.5754,10.0558,True,192,40,1.34
/kaggle/input/imagenet1kvalid/00138/305118266717918.jpg,resnet18,128,138,7.0674,17,-6.1719,41.6528,True,59,24,1.38
/kaggle/input/imagenet1kvalid/00138/305118266717918.jpg,resnet18,64,138,7.0674,92,-6.6386,19.9835,True,76,76,1.41
/kaggle/input/imagenet1kvalid/00138/305118266717918.jpg,resnet18,32,138,7.0674,145,-4.8839,11.9870,True,67,70,1.33
/kaggle/input/imagenet1kvalid/00184/893906300288874.jpg,resnet18,128,202,0.6214,189,-4.6217,19.8693,True,38,0,1.39
/kaggle/input/imagenet1kvalid/00184/893906300288874.jpg,resnet18,64,202,0.6214,189,-4.3625,11.6447,True,52,46,1.33
/kaggle/input/imagenet1kvalid/00184/893906300288874.jpg,resnet18,32,202,0.6214,189,-4.3567,6.4159,True,78,49,1.41
/kaggle/input/imagenet1kvalid/00011/70831635849866.jpg,resnet18,128,11,8.4242,90,-6.8705,57.4180,True,32,30,1.41
/kaggle/input/imagenet1kvalid/00011/70831635849866.jpg,resnet18,64,11,8.4242,90,-6.7012,39.8431,True,72,72,1.33
/kaggle/input/imagenet1kvalid/00011/70831635849866.jpg,resnet18,32,11,8.4242,90,-6.4215,23.8238,True,82,90,1.33
/kaggle/input/imagenet1kvalid/00048/1356584423615745.jpg,resnet18,128,48,9.3584,47,-5.9894,59.5629,True,30,96,1.41
/kaggle/input/imagenet1kvalid/00048/1356584423615745.jpg,resnet18,64,48,9.3584,31,-6.5497,15.0172,True,54,120,1.41
/kaggle/input/imagenet1kvalid/00048/1356584423615745.jpg,resnet18,32,48,9.3584,30,-5.9896,7.2205,True,78,134,1.33
/kaggle/input/imagenet1kvalid/00368/752885444406934.jpg,resnet18,128,368,6.5949,380,-5.6419,16.8800,True,48,3,1.41
/kaggle/input/imagenet1kvalid/00368/752885444406934.jpg,resnet18,64,368,6.5949,364,-4.8142,25.9169,True,62,48,1.33
/kaggle/input/imagenet1kvalid/00368/752885444406934.jpg,resnet18,32,368,6.5949,260,-3.6016,3.6836,True,90,64,1.41
/kaggle/input/imagenet1kvalid/00791/808579334789424.jpg,resnet18,128,624,-1.5391,788,-5.6872,26.2980,True,0,0,1.41
/kaggle/input/imagenet1kvalid/00791/808579334789424.jpg,resnet18,64,624,-1.5391,788,-4.0297,11.3247,True,0,0,1.33
/kaggle/input/imagenet1kvalid/00791/808579334789424.jpg,resnet18,32,624,-1.5391,788,-3.4101,3.5100,True,0,0,1.35
/kaggle/input/imagenet1kvalid/00521/1936930437199058.jpg,resnet18,128,521,9.3380,544,-3.3242,12.4705,True,54,0,1.37
/kaggle/input/imagenet1kvalid/00521/1936930437199058.jpg,resnet18,64,521,9.3380,909,0.0629,7.5229,True,86,0,1.42
/kaggle/input/imagenet1kvalid/00521/1936930437199058.jpg,resnet18,32,521,9.3380,521,2.6025,2.6025,False,90,0,1.33
/kaggle/input/imagenet1kvalid/00198/526564330069758.jpg,resnet34,128,198,-0.4411,197,-4.8903,13.4969,True,0,0,2.13
/kaggle/input/imagenet1kvalid/00198/526564330069758.jpg,resnet34,64,198,-0.4411,249,-3.7278,4.7497,True,0,0,2.07
/kaggle/input/imagenet1kvalid/00198/526564330069758.jpg,resnet34,32,198,-0.4411,176,-2.9572,3.2995,True,0,0,2.08
/kaggle/input/imagenet1kvalid/00705/7234265312422494.jpg,resnet34,128,820,2.9936,864,-6.5425,20.1733,True,0,96,2.15
/kaggle/input/imagenet1kvalid/00705/7234265312422494.jpg,resnet34,64,820,2.9936,586,-3.9852,5.4715,True,0,160,2.08
/kaggle/input/imagenet1kvalid/00705/7234265312422494.jpg,resnet34,32,820,2.9936,878,-2.3094,-0.8695,True,0,192,2.14
/kaggle/input/imagenet1kvalid/00547/6237971080611286.jpg,resnet34,128,547,4.0380,705,-5.5435,15.2872,True,60,58,2.07
/kaggle/input/imagenet1kvalid/00547/6237971080611286.jpg,resnet34,64,547,4.0380,705,-3.8097,4.4363,True,72,116,2.08
/kaggle/input/imagenet1kvalid/00547/6237971080611286.jpg,resnet34,32,547,4.0380,705,-1.9920,0.1188,True,92,146,2.17
/kaggle/input/imagenet1kvalid/00730/871806364779407.jpg,resnet34,128,730,9.2107,428,-4.7955,35.8886,True,70,54,2.08
/kaggle/input/imagenet1kvalid/00730/871806364779407.jpg,resnet34,64,730,9.2107,428,-4.1461,10.5946,True,102,74,2.14
/kaggle/input/imagenet1kvalid/00730/871806364779407.jpg,resnet34,32,730,9.2107,866,-1.4920,0.4436,True,128,76,2.08
/kaggle/input/imagenet1kvalid/00464/141898359624055.jpg,resnet34,128,533,-0.1176,772,-6.1347,38.6806,True,96,0,2.08
/kaggle/input/imagenet1kvalid/00464/141898359624055.jpg,resnet34,64,533,-0.1176,748,-4.1313,3.5292,True,160,0,2.16
/kaggle/input/imagenet1kvalid/00464/141898359624055.jpg,resnet34,32,533,-0.1176,748,-3.6022,1.2644,True,192,56,2.08
/kaggle/input/imagenet1kvalid/00610/1872032018963004.jpg,resnet34,128,610,2.5264,443,-5.4789,21.8461,True,0,0,2.15
/kaggle/input/imagenet1kvalid/00610/1872032018963004.jpg,resnet34,64,610,2.5264,725,-5.8771,8.9015,True,30,72,2.08
/kaggle/input/imagenet1kvalid/00610/1872032018963004.jpg,resnet34,32,610,2.5264,578,-4.3501,6.1806,True,60,104,2.08
/kaggle/input/imagenet1kvalid/00481/537486878042953.jpg,resnet34,128,481,-0.2246,917,-5.1157,15.9150,True,96,0,2.07
/kaggle/input/imagenet1kvalid/00481/537486878042953.jpg,resnet34,64,481,-0.2246,917,-4.8036,7.1787,True,160,28,2.16
/kaggle/input/imagenet1kvalid/00481/537486878042953.jpg,resnet34,32,481,-0.2246,917,-3.7647,1.9353,True,160,49,2.09
/kaggle/input/imagenet1kvalid/00962/270155546026816.jpg,resnet34,128,962,0.4453,923,-5.0488,9.6903,True,96,96,2.13
/kaggle/input/imagenet1kvalid/00962/270155546026816.jpg,resnet34,64,962,0.4453,938,-5.0754,9.1310,True,160,160,2.07
/kaggle/input/imagenet1kvalid/00962/270155546026816.jpg,resnet34,32,962,0.4453,935,-3.1259,-0.2426,True,192,192,2.08
/kaggle/input/imagenet1kvalid/00873/3728300908772744.jpg,resnet34,128,873,4.6395,839,-4.9734,5.8934,True,0,28,2.16
/kaggle/input/imagenet1kvalid/00873/3728300908772744.jpg,resnet34,64,873,4.6395,839,-2.8639,2.1199,True,68,89,2.08
/kaggle/input/imagenet1kvalid/00873/3728300908772744.jpg,resnet34,32,873,4.6395,873,2.3375,2.3375,False,86,118,2.14
/kaggle/input/imagenet1kvalid/00869/3346721932374248.jpg,resnet34,128,869,-2.7521,652,-5.8191,24.4122,True,0,48,2.08
/kaggle/input/imagenet1kvalid/00869/3346721932374248.jpg,resnet34,64,869,-2.7521,655,-6.3845,11.1584,True,56,76,2.07
/kaggle/input/imagenet1kvalid/00869/3346721932374248.jpg,resnet34,32,869,-2.7521,652,-4.8754,3.6318,True,0,96,2.08
/kaggle/input/imagenet1kvalid/00295/410132663048604.jpg,resnet34,128,295,-0.8288,743,-6.0036,23.7722,True,0,0,2.16
/kaggle/input/imagenet1kvalid/00295/410132663048604.jpg,resnet34,64,295,-0.8288,743,-5.2998,12.6124,True,0,56,2.08
/kaggle/input/imagenet1kvalid/00295/410132663048604.jpg,resnet34,32,295,-0.8288,743,-4.0261,4.4722,True,36,18,2.16
/kaggle/input/imagenet1kvalid/00099/886943376727197.jpg,resnet34,128,99,4.1876,97,-6.1643,36.9770,True,51,70,2.08
/kaggle/input/imagenet1kvalid/00099/886943376727197.jpg,resnet34,64,99,4.1876,97,-4.3883,14.3897,True,88,142,2.08
/kaggle/input/imagenet1kvalid/00099/886943376727197.jpg,resnet34,32,99,4.1876,97,-3.7390,8.4910,True,70,152,2.08
/kaggle/input/imagenet1kvalid/00139/3543314439284786.jpg,resnet34,128,139,7.7412,98,-6.9327,46.8363,True,44,40,2.13
/kaggle/input/imagenet1kvalid/00139/3543314439284786.jpg,resnet34,64,139,7.7412,98,-6.6850,30.3889,True,84,45,2.10
/kaggle/input/imagenet1kvalid/00139/3543314439284786.jpg,resnet34,32,139,7.7412,98,-3.7591,13.2725,True,112,48,2.09
/kaggle/input/imagenet1kvalid/00466/451932167077076.jpg,resnet34,128,466,11.6938,602,-5.6548,17.4448,True,50,0,2.08
/kaggle/input/imagenet1kvalid/00466/451932167077076.jpg,resnet34,64,466,11.6938,734,-1.7261,9.3993,True,92,0,2.09
/kaggle/input/imagenet1kvalid/00466/451932167077076.jpg,resnet34,32,466,11.6938,466,5.0448,5.0448,False,92,0,2.11
/kaggle/input/imagenet1kvalid/00587/403100439871438.jpg,resnet34,128,587,1.1591,784,-4.8190,24.9272,True,20,96,2.09
/kaggle/input/imagenet1kvalid/00587/403100439871438.jpg,resnet34,64,587,1.1591,784,-4.8130,15.9961,True,72,94,2.11
/kaggle/input/imagenet1kvalid/00587/403100439871438.jpg,resnet34,32,587,1.1591,784,-3.7440,8.1197,True,85,110,2.08
/kaggle/input/imagenet1kvalid/00383/098228526023942.jpg,resnet34,128,280,0.4393,38,-5.4406,32.8364,True,44,40,2.08
/kaggle/input/imagenet1kvalid/00383/098228526023942.jpg,resnet34,64,280,0.4393,38,-5.8341,29.4183,True,60,90,2.16
/kaggle/input/imagenet1kvalid/00383/098228526023942.jpg,resnet34,32,280,0.4393,38,-4.7187,22.3938,True,64,121,2.12
/kaggle/input/imagenet1kvalid/00640/1320462470686552.jpg,resnet34,128,640,6.0349,538,-3.4782,7.1752,True,0,0,2.08
/kaggle/input/imagenet1kvalid/00640/1320462470686552.jpg,resnet34,64,640,6.0349,538,-1.0913,0.1382,True,38,48,2.08
/kaggle/input/imagenet1kvalid/00640/1320462470686552.jpg,resnet34,32,640,6.0349,640,1.5430,1.5430,False,78,72,2.11
/kaggle/input/imagenet1kvalid/00594/597506237893377.jpg,resnet34,128,226,-2.5427,982,-6.9093,35.5595,True,96,76,2.10
/kaggle/input/imagenet1kvalid/00594/597506237893377.jpg,resnet34,64,226,-2.5427,982,-6.6625,13.1877,True,160,135,2.14
/kaggle/input/imagenet1kvalid/00594/597506237893377.jpg,resnet34,32,226,-2.5427,982,-6.4613,7.9724,True,161,150,2.08
/kaggle/input/imagenet1kvalid/00787/595593553700156.jpg,resnet34,128,640,0.0733,787,-4.3628,15.5286,True,0,0,2.08
/kaggle/input/imagenet1kvalid/00787/595593553700156.jpg,resnet34,64,640,0.0733,835,-4.0157,15.7822,True,0,28,2.08
/kaggle/input/imagenet1kvalid/00787/595593553700156.jpg,resnet34,32,640,0.0733,835,-2.9511,5.7099,True,0,44,2.16
/kaggle/input/imagenet1kvalid/00437/718590422440626.jpg,resnet34,128,437,2.4411,832,-6.4327,29.5313,True,34,96,2.08
/kaggle/input/imagenet1kvalid/00437/718590422440626.jpg,resnet34,64,437,2.4411,832,-6.1045,18.1470,True,39,141,2.15
/kaggle/input/imagenet1kvalid/00437/718590422440626.jpg,resnet34,32,437,2.4411,913,-4.0031,2.7312,True,36,159,2.08
/kaggle/input/imagenet1kvalid/00027/656960287502912.jpg,resnet34,128,26,-1.4300,40,-6.6655,14.2521,True,46,54,2.07
/kaggle/input/imagenet1kvalid/00027/656960287502912.jpg,resnet34,64,26,-1.4300,40,-6.2629,10.4789,True,78,104,2.16
/kaggle/input/imagenet1kvalid/00027/656960287502912.jpg,resnet34,32,26,-1.4300,40,-5.9984,5.9703,True,96,128,2.11
/kaggle/input/imagenet1kvalid/00118/676754509149662.jpg,resnet34,128,118,2.5131,120,-6.0993,38.3057,True,41,62,2.13
/kaggle/input/imagenet1kvalid/00118/676754509149662.jpg,resnet34,64,118,2.5131,124,-4.6524,17.8469,True,44,94,2.07
/kaggle/input/imagenet1kvalid/00118/676754509149662.jpg,resnet34,32,118,2.5131,120,-2.6763,7.9174,True,40,100,2.08
/kaggle/input/imagenet1kvalid/00544/7003622866158203.jpg,resnet34,128,544,-2.7214,124,-5.9155,29.0474,True,96,46,2.15
/kaggle/input/imagenet1kvalid/00544/7003622866158203.jpg,resnet34,64,544,-2.7214,124,-6.1134,16.7663,True,130,78,2.09
/kaggle/input/imagenet1kvalid/00544/7003622866158203.jpg,resnet34,32,544,-2.7214,955,-5.8202,3.0074,True,136,110,2.13
/kaggle/input/imagenet1kvalid/00946/508619405161609.jpg,resnet34,128,946,0.2467,309,-5.6050,13.8310,True,48,33,2.07
/kaggle/input/imagenet1kvalid/00946/508619405161609.jpg,resnet34,64,946,0.2467,309,-4.7376,3.8892,True,52,92,2.08
/kaggle/input/imagenet1kvalid/00946/508619405161609.jpg,resnet34,32,946,0.2467,309,-4.0999,6.2967,True,94,108,2.16
/kaggle/input/imagenet1kvalid/00153/6168335920446255.jpg,resnet34,128,203,-0.3573,188,-5.6770,18.9523,True,30,96,2.08
/kaggle/input/imagenet1kvalid/00153/6168335920446255.jpg,resnet34,64,203,-0.3573,228,-5.5029,12.5897,True,62,128,2.15
/kaggle/input/imagenet1kvalid/00153/6168335920446255.jpg,resnet34,32,203,-0.3573,265,-5.5531,5.2530,True,80,146,2.08
/kaggle/input/imagenet1kvalid/00428/548371071789766.jpg,resnet34,128,428,5.8351,730,-5.4409,42.5569,True,53,0,2.08
/kaggle/input/imagenet1kvalid/00428/548371071789766.jpg,resnet34,64,428,5.8351,690,-4.8152,9.4464,True,82,0,2.12
/kaggle/input/imagenet1kvalid/00428/548371071789766.jpg,resnet34,32,428,5.8351,690,-3.0672,-0.7352,True,84,0,2.08
/kaggle/input/imagenet1kvalid/00158/219007705214352.jpg,resnet34,128,151,-1.2110,158,-5.6479,19.4597,True,0,46,2.15
/kaggle/input/imagenet1kvalid/00158/219007705214352.jpg,resnet34,64,151,-1.2110,158,-5.8628,15.3108,True,34,74,2.08
/kaggle/input/imagenet1kvalid/00158/219007705214352.jpg,resnet34,32,151,-1.2110,158,-4.4558,7.4046,True,56,106,2.09
/kaggle/input/imagenet1kvalid/00503/0032446329359175.jpg,resnet34,128,503,5.3701,849,-7.2798,24.1476,True,0,72,2.14
/kaggle/input/imagenet1kvalid/00503/0032446329359175.jpg,resnet34,64,503,5.3701,505,-5.1433,2.1239,True,0,105,2.08
/kaggle/input/imagenet1kvalid/00503/0032446329359175.jpg,resnet34,32,503,5.3701,503,-1.4557,-1.4557,False,0,113,2.10
/kaggle/input/imagenet1kvalid/00425/255029704350264.jpg,resnet34,128,425,4.2125,497,-4.6197,20.5199,True,66,28,2.12
/kaggle/input/imagenet1kvalid/00425/255029704350264.jpg,resnet34,64,425,4.2125,915,-5.9167,24.5188,True,124,84,2.08
